시도,시군구,설치장소,도로명주소,위도,경도
전라남도,고흥군,가화보건진료소,전라남도 고흥군 도화면 황촌길 39-8,,
전라남도,고흥군,발포보건진료소,전라남도 고흥군 도화면 충무사길 113,,
전라남도,고흥군,지죽보건진료소,전라남도 고흥군 도화면 지호길 7-3,,
전라남도,고흥군,옥강보건진료소,전라남도 고흥군 포두면 내초안길 12,,
전라남도,고흥군,남성보건진료소,전라남도 고흥군 포두면 남성3길 9,,
전라남도,고흥군,송산보건진료소,전라남도 고흥군 포두면 송산길 61,,
전라남도,고흥군,오취보건진료소,전라남도 고흥군 포두면 오취길 267,,
전라남도,고흥군,사양보건진료소,전라남도 고흥군 봉래면 사양선창길 69,,
전라남도,고흥군,화계보건진료소,전라남도 고흥군 점암면 화전1길 21-6,,
전라남도,고흥군,남열보건진료소,전라남도 고흥군 영남면 남열본동2길 14,,
전라남도,고흥군,금사보건진료소,전라남도 고흥군 영남면 사도진해안길 141,,
전라남도,고흥군,백일보건진료소,전라남도 고흥군 과역면 백일길 315-30,,
전라남도,고흥군,노일보건진료소,전라남도 고흥군 과역면 내로당날길 3,,
전라남도,고흥군,망주보건진료소,전라남도 고흥군 남양면 망월로 89-8,,
전라남도,고흥군,죽암보건진료소,전라남도 고흥군 동강면 죽암안길 59,,
전라남도,고흥군,신기보건진료소,전라남도 고흥군 대서면 거북2길 8,,
전라남도,고흥군,대전보건진료소,전라남도 고흥군 두원면 두원로 1168,,
전라남도,고흥군,풍류보건진료소,전라남도 고흥군 두원면 풍류로 151,,
전라남도,고흥군,고흥종합병원,전라남고 고흥군 고흥읍 고흥로1941,,
전라남도,고흥군,부부약국,전라남도 고흥군 고흥읍 고흥로 1754,,
전라남도,고흥군,국도약국,전라남도 고흥군 고흥읍 고흥로 1943,,
전라남도,고흥군,제일약국,전라남도 고흥군 고흥읍 봉동주공길 1,,
전라남도,고흥군,백화당약국,전라남도 고흥군 고흥읍 봉황길 29,,
전라남도,고흥군,우리약국,전라남도 고흥군 고흥읍 서문여산길 76,,
전라남도,고흥군,큰종로약국,전라남도 고흥군 고흥읍 여산당촌길 11,,
전라남도,고흥군,광주약국,전라남도 고흥군 고흥읍 여산당촌길 13-1,,
전라남도,고흥군,서울약국,전라남도 고흥군 고흥읍 여산당촌길 18,,
전라남도,고흥군,화신약국,전라남도 고흥군 고흥읍 여산당촌길 19,,
전라남도,고흥군,푸른약국,전라남도 고흥군 고흥읍 여산당촌길 7,,
전라남도,고흥군,스타온누리약국,"전라남도 고흥군 고흥읍 터미널길 13, 빅 리치타워 1층 105호",,
전라남도,고흥군,고흥사랑약국,"전라남도 고흥군 고흥읍 터미널길 14, 1층 101호",,
전라남도,고흥군,밝은약국,전라남도 고흥군 고흥읍 터미널길 24,,
전라남도,고흥군,길약국,전라남도 고흥군 고흥읍 터미널길 3,,
전라남도,고흥군,자연약국,전라남도 고흥군 고흥읍 학교길 37,,
전라남도,고흥군,중앙약국,전라남도 고흥군 고흥읍 학교길 66,,
전라남도,고흥군,호남약국,전라남도 고흥군 과역면 고흥로 2972-1,,
전라남도,고흥군,온누리대성약국,전라남도 고흥군 과역면 고흥로 2989,,
전라남도,고흥군,평화약국,전라남도 고흥군 도양읍 녹동남문길 8-23,,
전라남도,고흥군,백제온누리약국,전라남도 고흥군 도양읍 녹동남문길 8-27,,
전라남도,고흥군,도양약국,전라남도 고흥군 도양읍 녹동남촌1길 12,,
전라남도,고흥군,안약국,전라남도 고흥군 도양읍 녹동중앙길 53,,
전라남도,고흥군,메디팜동아약국,전라남도 고흥군 도양읍 비봉로 148-1,,
전라남도,고흥군,신약국,전라남도 고흥군 도양읍 비봉로 153,,
전라남도,고흥군,옵티마 장수약국,전라남도 고흥군 도양읍 차경구렁목길 225,,
전라남도,고흥군,강약국,전라남도 고흥군 도화면 중심길 27,,
전라남도,고흥군,인애약국,전라남도 고흥군 동강면 고흥로 4261,,
전라남도,고흥군,고흥약국,"전라남도 고흥군 동강면 고흥로 4265, 기타일반업무시설",,
전라남도,고흥군,행복한온누리약국,전라남도 고흥군 동강면 동강중촌길 22-14,,
전라남도,고흥군,건강약국,전라남도 고흥군 봉래면 축정1길 10-8,,
전라남도,고흥군,포두약국,전라남도 고흥군 포두면 우주로 587,,
전라남도,보성군,보성보건소,보성읍 송재로 153,,
전라남도,보성군,벌교보건지소,벌교읍 벌교상고길 27,,
전라남도,보성군,노동보건지소,노동면 화전길 37,,
전라남도,보성군,겸백보건지소,겸백면 충의로 2460-1,,
전라남도,보성군,율어보건지소,율어면 상율길 39-11,,
전라남도,보성군,복내보건지소,복내면 개기로 1666-32,,
전라남도,보성군,문덕보건지소,문덕면 장운길 10,,
전라남도,보성군,조성보건지소,조성면 조성4길 10-12,,
전라남도,보성군,득량보건지소,득량면 역전길 15-11,,
전라남도,보성군,회천보건지소,회천면 우암1길 3,,
전라남도,보성군,웅치보건지소,웅치면 일림로 989,,
전라남도,보성군,장암보건진료소?,보성군 벌교읍 장암길 231,,
전라남도,보성군,장도보건진료소?,보성군 벌교읍 장도길 204-17,,
전라남도,보성군,내동보건진료소?,보성군 문덕면 문덕내동길 31-3,,
전라남도,보성군,용전보건진료소?,보성군 조성면 대전길 28,,
전라남도,보성군,마천보건진료소?,보성군 득량면 충의로 1249,,
전라남도,보성군,비봉보건진료소?,보성군 득량면 청암길 41,,
전라남도,보성군,바로나 온누리약국,보성읍 현충로 26,,
전라남도,보성군,보성약국,보성읍 현충로 92,,
전라남도,보성군,보일약국,보성읍 현충로 109,,
전라남도,보성군,신동아약국,보성읍 중앙로 50-1,,
전라남도,보성군,우리들약국,보성읍 현충로 26-2,,
전라남도,보성군,제일약국,보성읍 현충로 89,,
전라남도,보성군,조은약국,보성읍 현충로 92-13,,
전라남도,보성군,우리약국,보성읍 중앙로 61-14,,
전라남도,보성군,건강약국,벌교읍 채동선로 145,,
전라남도,보성군,구세약국,벌교읍 채동선로 224-1,,
전라남도,보성군,대원약국,벌교읍 채동선로 215,,
전라남도,보성군,삼성약국,벌교읍 홍암로 21,,
전라남도,보성군,세종약국,벌교읍 채동선로 269,,
전라남도,보성군,한마음약국,벌교읍 남하로 8,,
전라남도,보성군,벌교희망약국,벌교읍 채동선로 232,,
전라남도,보성군,현대약국,벌교읍 채동선로 247,,
전라남도,보성군,정약국,벌교읍 채동선로 245-1,,
전라남도,보성군,하나약국,벌교읍 홍암로 80,,
전라남도,보성군,새한약국,미력면 가평길 36-19,,
전라남도,보성군,희망약국,복내면 송재로 1830-20,,
전라남도,보성군,가은약국,조성면 조성로 104,,
전라남도,보성군,고흥약국,득량면 예당길 171,,
전라남도,보성군,예당맑은약국,득량면 예당길 180,,
전라남도,화순군,화순군 보건소 민원실,전라남도 화순읍 쌍충로 62,,
전라남도,화순군,앵남리보건진료소,전라남도 화순군 화순읍 신기촌길 13,,
전라남도,화순군,수만리보건진료소,전라남도 화순군 화순읍 문촌길 3-1,,
전라남도,화순군,한천보건지소,전라남도 화순군 한천면 죽헌로 271,,
전라남도,화순군,동가리보건진료소,전라남도 화순군 한천면 외남로 435,,
전라남도,화순군,춘양보건지소,전라남도 화순군 춘양면 강변길 17-1,,
전라남도,화순군,산간리보건진료소,전라남도 화순군 춘양면 산간길 52,,
전라남도,화순군,청풍보건지소,전라남도 화순군 청풍면 평지촌길 40,,
전라남도,화순군,세청리보건진료소,전라남도 화순군 청풍면 산하동길 80,,
전라남도,화순군,이양보건지소,전라남도 화순군 이양면 이양로 93,,
전라남도,화순군,묵곡리보건진료소,전라남도 화순군 이양면 월암길 10,,
전라남도,화순군,매정리보건진료소,전라남도 화순군 이양면 하매정길 5,,
전라남도,화순군,능주보건지소,전라남도 화순군 능주면 관동길 13,,
전라남도,화순군,도곡보건지소,전라남도 화순군 도곡면 효자2길 71,,
전라남도,화순군,신성리보건진료소,전라남도 화순군 도곡면 이문동길 25,,
전라남도,화순군,도암보건지소,전라남도 화순군 도암면 천태로 417,,
전라남도,화순군,용강리보건진료소,전라남도 화순군 도암면 중장터길 37-12,,
전라남도,화순군,이서보건지소,전라남도 화순군 이서면 적벽길 845,,
전라남도,화순군,백아면보건지소,전라남도 화순군 백아면 학천길 20,,
전라남도,화순군,맹리보건진료소,전라남도 화순군 백아면 맹리길 14-2,,
전라남도,화순군,동복보건지소,전라남도 화순군 동복면 오지호로 276,,
전라남도,화순군,신율리보건진료소,전라남도 화순군 동복면 신율길 37,,
전라남도,화순군,사평면보건지소,전라남도 화순군 사평면 사호로 228,,
전라남도,화순군,다산리보건진료소,전라남도 화순군 사평면 효당로 256,,
전라남도,화순군,동면보건지소,전라남도 화순군 동면 충의로 751,,
전라남도,화순군,광주약국,전라남도 화순군 화순읍 자치샘로 19,,
전라남도,화순군,그랜드약국,전라남도 화순군 화순읍 서양로 340,,
전라남도,화순군,나래약국,전라남도 화순군 화순읍 중앙로 95,,
전라남도,화순군,나비약국,전라남도 화순군 화순읍 칠충로 45,,
전라남도,화순군,뉴욕약국,전라남도 화순군 화순읍 서양로 327,,
전라남도,화순군,다나약국,전라남도 화순군 화순읍 중앙로 19,,
전라남도,화순군,도곡제일약국,전라남도 화순군 도곡면 효자1길 14-3,,
전라남도,화순군,미래약국,전라남도 화순군 화순읍 자치샘로 48 (미래타워),,
전라남도,화순군,밝은약국,전라남도 화순군 화순읍 자치샘로 38,,
전라남도,화순군,사평약국,전라남도 화순군 남면 사평길 19,,
전라남도,화순군,삼성약국,전라남도 화순군 능주면 죽수길 94,,
전라남도,화순군,새서울약국,전라남도 화순군 춘양면 춘양로 94-1,,
전라남도,화순군,새종로약국,전라남도 화순군 화순읍 중앙로 87,,
전라남도,화순군,새중앙약국,전라남도 화순군 화순읍 칠충로 103,,
전라남도,화순군,솔약국,"전라남도 화순군 화순읍 진각로 113-1, 1층",,
전라남도,화순군,신세계약국,전라남도 화순군 화순읍 광덕로 177,,
전라남도,화순군,열린성심약국,전라남도 화순군 화순읍 자치샘로 96,,
전라남도,화순군,옵티마푸른약국,전라남도 화순군 화순읍 대교로 123,,
전라남도,화순군,은약국,전라남도 화순군 화순읍 만연로 32-1,,
전라남도,화순군,은혜약국,전라남도 화순군 화순읍 서양로 336,,
전라남도,화순군,이양약국,전라남도 화순군 이양면 학포로 558,,
전라남도,화순군,전남약국,전라남도 화순군 화순읍 중앙로 171,,
전라남도,화순군,종약국,전라남도 화순군 화순읍 자치샘로 36,,
전라남도,화순군,진약국,전라남도 화순군 화순읍 자치샘로 23,,
전라남도,화순군,현대약국,전라남도 화순군 화순읍 중앙로 98,,
전라남도,화순군,화순조은약국,전라남도 화순군 화순읍 충의로 107,,
전라남도,화순군,화순종로약국,전라남도 화순군 화순읍 자치샘로 42-2,,
전라남도,화순군,희망약국,전라남도 화순군 화순읍 서양로 334,,
전라남도,화순군,하나로약국,"전라남도 화순군 화순읍 칠충로 121, 103호",,
전라남도,화순군,우리약국,전라남도 화순군 화순읍 칠충로 97,,
전라남도,화순군,바로약국,전라남도 화순군 화순읍 칠충로 150-1,,
전라남도,화순군,대학약국,전라남도 화순군 화순읍 서양로 309,,
전라남도,화순군,플러스약국,전라남도 화순군 화순읍 진각로 125,,
전라남도,화순군,다온약국,"전라남도 화순군 화순읍 중앙로 69, 103호",,
전라남도,장흥군,장흥군보건소,전라남도 장흥군 장흥읍 흥성로 49,,
전라남도,장흥군,관산보건지소,전라남도 장흥군 관산읍 정남진로 27,,
전라남도,장흥군,대덕보건지소,전라남도 장흥군 대덕읍 도청신월로 171-1,,
전라남도,장흥군,용산보건지소,전라남도 장흥군 용산면 장흥대로 2467,,
전라남도,장흥군,안양보건지소,전라남도 장흥군 안양면 남부관광로 728,,
전라남도,장흥군,북부통합지소,전라남도 장흥군 장평면 장평중앙길 29,,
전라남도,장흥군,유치보건지소,전라남도 장흥군 유치면 유치로 22,,
전라남도,장흥군,부산면보건지소,전라마도 장흥군 부산면 부유로 31,,
전라남도,장흥군,회진보건지소,전라남도 장흥군 회진면 회진중앙길 16-9,,
전라남도,장흥군,삼산보건진료소,전라남도 장흥군 관산읍 삼산로 61,,
전라남도,장흥군,죽청보건진료소,전라남도 장흥군 관산읍 죽청2길 4,,
전라남도,장흥군,신리보건진료소,전라남도 장흥군 대덕읍 장흥대로 76,,
전라남도,장흥군,상발보건진료소,전라남도 장흥군 용산면 접정남포로 945,,
전라남도,장흥군,수문보건진료소,전라남도 장흥군 안양면 수문1길 9,,
전라남도,장흥군,장동보건진료소,전라남도 장흥군 장동면 곰치로 10,,
전라남도,장흥군,봉림보건진료소,전라남도 장흥군 장평면 곰치로 845,,
전라남도,장흥군,부평보건진료소,전라남도 장흥군 장평면 임리어곡길 68,,
전라남도,장흥군,대천보건진료소,전라남도 장흥군 유치면 암천길 15-15,,
전라남도,장흥군,대신보건진료소,전라남도 장흥군 회진면 회진로 877,,
전라남도,장흥군,삭금보건진료소,전라남도 장흥군 회진면 가학회진로 867,,
전라남도,장흥군,감초약국,전라남도 장흥군 장흥읍 중앙로1길 8,,
전라남도,장흥군,호남약국,전라남도 장흥군 장흥읍 중앙로1길12,,
전라남도,장흥군,새장흥약국,전라남도 장흥군 장흥읍 중앙로1길7-1,,
전라남도,장흥군,하나로약국,전라남도 장흥군 장흥읍 동교1길33,,
전라남도,장흥군,온누리약국,전라남도 장흥군 장흥읍 남부관광로7,,
전라남도,장흥군,그랜드약국,전라남도 장흥군 장흥읍 부동로3,,
전라남도,장흥군,장생약국,전라남도 장흥군 장흥읍 동교1길 42,,
전라남도,장흥군,솔약국,전라남도 장흥군 장흥읍 동교2길13-21,,
전라남도,장흥군,중앙약국,전라남도 장흥군 장흥읍 중앙로 23,,
전라남도,장흥군,푸른약국,전라남도 장흥군 장흥읍 중앙로15,,
전라남도,장흥군,신화약국,전라남도 장흥군 장흥읍 동교1길 22,,
전라남도,장흥군,조은약국,전라남도 장흥군 회진면 가학회진로 16 19,,
전라남도,장흥군,송약국,전라남도 장흥군 회진면 가학회진로1617-1,,
전라남도,장흥군,소명약국,전라남도 장흥군 관산읍 관산로 89,,
전라남도,장흥군,영생약국,전라남도 장흥군 대덕읍 대대로 925,,
전라남도,장흥군,신생약국,전라남도 장흥군 관산읍 관산로 81-1,,
전라남도,장흥군,솔뫼아파트,전라남도 장흥군 건산남부길 31,,
전라남도,장흥군,미래 2차 아파트,전라남도 장흥군 장흥읍 동교로 43,,
전라남도,장흥군,미래 3차 아파트,전라남도 장흥군 동부로 67-5,,
전라남도,장흥군,수창1차 아파트,전라남도 장흥군 장흥읍 북부로 39,,
전라남도,장흥군,계명아파트,전라남도 장흥군 장흥읍 건산리 766-2,,
전라남도,장흥군,정하리버하임,전라남도 장흥군 동교3길 5,,
전라남도,장흥군,건산주공1차 아파트,전라남도 장흥군 장흥읍 북부로 62-1,,
전라남도,장흥군,건산주공2차 아파트,전라남도 장흥군 장흥읍 북부로 39,,
전라남도,강진군,강진군보건소,강진읍 목리길 11,,
전라남도,강진군,강진군군동보건지소,군동면 진흥로 324-9 ,,
전라남도,강진군,강진군칠량보건지소,칠량면 칠량로 74 ,,
전라남도,강진군,강진군대구보건지소,대구면 수동길 2,,
전라남도,강진군,강진군마량보건지소,마량면 마량4길 4-1 ,,
전라남도,강진군,강진군도암보건지소,도암면 도암중앙로 61,,
전라남도,강진군,강진군신전보건지소,신전면 신전중앙길 15-4,,
전라남도,강진군,강진군성전보건지소,성전면 예향로 12-11,,
전라남도,강진군,강진군작천보건지소,작천면 평리길 37-5,,
전라남도,강진군,강진군병영보건지소,병영면 성남하고길 20 ,,
전라남도,강진군,강진군옴천보건지소,옴천면 개산중앙길 11-12 ,,
전라남도,강진군,강진군칠량면단월보건진료소,칠량면 치산길 7,,
전라남도,강진군,강진군대구면계율보건진료소,대구면 계율길 41,,
전라남도,강진군,강진군도암면신기보건진료소,도암면 월곶로 278 ,,
전라남도,강진군,강진군도암면강정보건진료소,도암면 지석로 460 ,,
전라남도,강진군,강진군신전면송천보건진료소,신전면 운주로 331 ,,
전라남도,강진군,강진군작천면용산보건진료소,작천면 열수로 58 ,,
전라남도,강진군,강진군옴천면영산보건진료소,옴천면 장강로 1776 ,,
전라남도,강진군,강진읍사무소,강진읍 초지길 21,,
전라남도,강진군,군동면사무소,강진군 진흥로 315 ,,
전라남도,강진군,칠량면사무소,?강진군 칠량면 칠량로 67?,,
전라남도,강진군,대구면사무소,강진군 대구면 수동길 18,,
전라남도,강진군,마량면사무소,강진군 마량면 마량8길 20,,
전라남도,강진군,도암면사무소,강진군 도암면 도암중앙로 73,,
전라남도,강진군,신전면사무소,?강진군 신전면 신전중앙길 21,,
전라남도,강진군,성전면사무소,강진군 성전면 예향로 16?,,
전라남도,강진군,작천면사무소,강진군 작천면 평리3길 2?,,
전라남도,강진군,병영면사무소,강진군 성남하고길 22,,
전라남도,강진군,옴천면사무소,강진군 옴천면 개산중앙길 22?,,
전라남도,강진군,건강약국,강진읍 영랑로3길 29-1,,
전라남도,강진군,대성약국,강진읍 탐진로 6,,
전라남도,강진군,강진종로약국,강진읍 영랑로 25,,
전라남도,강진군,한사랑약국,강진읍 중앙로 95,,
전라남도,강진군,국제약국,강진읍 영랑로3길 5-1,,
전라남도,강진군,한겨레약국,강진읍 연지길 19,,
전라남도,강진군,플러스약국,강진읍 평동2길 30,,
전라남도,강진군,강진백제약국,강진읍 영랑로 38,,
전라남도,강진군,강진약국,강진읍 보은로1길 28,,
전라남도,강진군,신한약국,강진읍 영랑로 35,,
전라남도,강진군,하나로약국,칠량면 칠량로 69,,
전라남도,강진군,한솔약국,마량면 마량7길 14-2,,
전라남도,강진군,제일약국,성전면 예향로 1,,
전라남도,강진군,병영약국,병영면 병영성로 117,,
전라남도,강진군,동문,전라남도 강진군 강진읍 동문길 34,,
전라남도,강진군,목화,전라남도 강진군 강진읍 목화길 29,,
전라남도,강진군,고내,전라남도 강진군 강진읍 동문길 15,,
전라남도,강진군,동명,전라남도 강진군 강진읍 시장길 17-9,,
전라남도,강진군,남문,전라남도 강진군 강진읍 영랑로2길 13,,
전라남도,강진군,탑동,전라남도 강진군 강진읍 탑동길 9-1,,
전라남도,강진군,서문,전라남도 강진군 강진읍 탐진로 77,,
전라남도,강진군,신성,전라남도 강진군 강진읍 서성2길 5,,
전라남도,강진군,홍암,전라남도 강진군 강진읍 솔치로 12-3?,,
전라남도,강진군,신풍,전라남도 강진군 성전면 무위사로 8-15,,
전라남도,강진군,교촌,전라남도 강진군 강진읍 향교로 116,,
전라남도,강진군,점수,전라남도 강진군 강진읍 교촌길 62-1,,
전라남도,강진군,목리,전라남도 강진군 강진읍 이학래길 27-2,,
전라남도,강진군,평동,전라남도 강진군 강진읍 금릉3길 10,,
전라남도,강진군,중앙동,전라남도 강진군 강진읍 보은로 79,,
전라남도,강진군,남포,전라남도 강진군 강진읍 남포길 42-2,,
전라남도,강진군,도원,전라남도 강진군 도원길 28,,
전라남도,강진군,호산,전라남도 강진군 강진읍 호산길 20,,
전라남도,강진군,학산,전라남도 강진군 학산길 22?,,
전라남도,강진군,초동,전라남도 강진군 강진읍 초동길 33,,
전라남도,강진군,학림,전라남도 강진군 강진읍 학림길 6,,
전라남도,강진군,신천,전라남도 강진군 강진읍 신천길 58,,
전라남도,강진군,장동,전라남도 강진군 강진읍 영파길 221,,
전라남도,강진군,팔영,전라남도 강진군 강진읍 영파길 101,,
전라남도,강진군,차경,전라남도 강진군 강진읍 영파길 8-29,,
전라남도,강진군,기룡,전라남도 강진군 덕남로 156?,,
전라남도,강진군,덕동,전라남도 강진군 강진덕동길 33,,
전라남도,강진군,춘곡,전라남도?강진군?강진읍 춘곡길 77,,
전라남도,강진군,송정,전라남도 강진군 강진읍 송정길 58,,
전라남도,강진군,장전,전라남도 강진군 강진읍 장전길 42-5,,
전라남도,강진군,화전,전라남도 강진군 강진읍 화전발산길 26,,
전라남도,강진군,송현,전라남도 강진군 강진읍 송덕안길 27-4,,
전라남도,강진군,봉덕,전라남도 강진군 강진읍 송덕길 105-7,,
전라남도,강진군,신학,전라남도 강진군 강진읍 신학길 20,,
전라남도,강진군,부춘,전라남도 강진군 강진읍 지전부춘길 20,,
전라남도,강진군,보전,전라남도 강진군 강진읍 보전길 16-5,,
전라남도,강진군,월정,전라남도 강진군 강진읍 지전로안길 47-20,,
전라남도,강진군,발산,전라남도 강진군 강진읍 화전발산길 82,,
전라남도,강진군,향일,전라남도 강진군 강진읍 지전로 110-4,,
전라남도,강진군,옥치,전라남도 강진군 강진읍 옥치길 37,,
전라남도,강진군,월남,전라남도 강진군 성전면 월남리 887,,
전라남도,강진군,금곡,전라남도 강진군 군동면 금곡길 62,,
전라남도,강진군,신리,전라남도 강진군 군동면 신리길 10-6,,
전라남도,강진군,생동,전라남도 강진군 군동면 생동길 56,,
전라남도,강진군,호동,전라남도 강진군 군동면 호동길 25,,
전라남도,강진군,문화,전라남도 강진군 군동면 문화마을길 6,,
전라남도,강진군,영포,전라남도 강진군 군동면 영포1길 8,,
전라남도,강진군,갈전,전라남도 강진군 군동면 갈전길 13-1,,
전라남도,강진군,오산,전라남도 강진군 군동면 진흥로 171,,
전라남도,강진군,평리,전라남도 강진군 군동면 군동평리길 23,,
전라남도,강진군,시목,전라남도 강진군 군동면 시목안길 7,,
전라남도,강진군,동동,전라남도 강진군 군동면 동동길 99,,
전라남도,강진군,남향,전라남도 강진군 군동면 남향길 24,,
전라남도,강진군,내동,전라남도 강진군 작천면 작천내동길 65,,
전라남도,강진군,안풍,전라남도 강진군 군동면 군동금강길 115,,
전라남도,강진군,서은,전라남도 강진군 군동면 서은길 106,,
전라남도,강진군,화방,전라남도 강진군 군동면 화방1길 6,,
전라남도,강진군,삼화,전라남도 강진군 군동면 금천로 309,,
전라남도,강진군,영화,전라남도 강진군 군동면 영화길 17,,
전라남도,강진군,안지,전라남도 강진군 군동면 안지서길 2,,
전라남도,강진군,신기,전라남도 강진군 도암면 기전로 309,,
전라남도,강진군,석동,전라남도 강진군 군동면 석동길 34,,
전라남도,강진군,풍동,전라남도 강진군 군동면 풍동1길 19,,
전라남도,강진군,봉산,전라남도 강진군 군동면 풍동길 110,,
전라남도,강진군,벽송,전라남도 강진군 칠량면 벽송길 2,,
전라남도,강진군,명암,전라남도 강진군 군동면 명암길 48-2,,
전라남도,강진군,장항,전라남도 강진군 군동면 장항길 8,,
전라남도,강진군,중산,전라남도 강진군 군동면 중산길 14,,
전라남도,강진군,대곡,전라남도 강진군 옴천면 옴천대곡길 71,,
전라남도,강진군,덕천,전라남도 강진군 군동면 덕천2길 20,,
전라남도,강진군,양산,전라남도 강진군 군동면 군장로 310-6,,
전라남도,강진군,석교,전라남도 강진군 군동면 석교로 197,,
전라남도,강진군,평덕,전라남도 강진군 군동면 평덕길 46-1,,
전라남도,강진군,관덕,전라남도 강진군 군동면 동관덕길 17,,
전라남도,강진군,덕마,전라남도 강진군 군동면 덕마길 17,,
전라남도,강진군,금사,전라남도 강진군 군동면 금사길 62,,
전라남도,강진군,월봉,전라남도 강진군 군동면 금사길 193,,
전라남도,강진군,비자동,전라남도 강진군 군동면 비자동1길 14,,
전라남도,강진군,합섬,전라남도 강진군 군동면 비자동2길 12,,
전라남도,강진군,연화,전라남도 강진군 군동면 연화길 17,,
전라남도,강진군,학평,전라남도 강진군 군동면 학평길 66,,
전라남도,강진군,영동,전라남도 강진군 칠량면 영동안길 23,,
전라남도,강진군,강동,전라남도 강진군 칠량면 칠량로 68-4,,
전라남도,강진군,월궁,전라남도 강진군 칠량면 월궁길 2,,
전라남도,강진군,운산,전라남도 강진군 칠량면 영동1길 118,,
전라남도,강진군,연곡,전라남도 강진군 칠량면 영동1길 182,,
전라남도,강진군,영계,전라남도 강진군 칠량면 송정리 473,,
전라남도,강진군,아산,전라남도 강진군 칠량면 아산길 62,,
전라남도,강진군,반계,전라남도 강진군 칠량면 반계길 7-10,,
전라남도,강진군,장포,전라남도 강진군 칠량면 장계리 6884,,
전라남도,강진군,고현,전라남도 강진군 칠량면 고현신암길 37-1,,
전라남도,강진군,신암,전라남도 강진군 칠량면 고현신암길 113,,
전라남도,강진군,덕동,전라남도 강진군 칠량면 덕동길 69,,
전라남도,강진군,보련,전라남도 강진군 칠량면 봉황리 119,,
전라남도,강진군,봉황,전라남도 강진군 칠량면 보련봉황길 51-1,,
전라남도,강진군,사부,전라남도 강진군 칠량면 사부길 28,,
전라남도,강진군,영풍,전라남도 강진군 칠량면 영복리 335-6,,
전라남도,강진군,만복,전라남도 강진군 칠량면 영복리 743,,
전라남도,강진군,한림와촌,전라남도 강진군 칠량면 청자로 685-9,,
전라남도,강진군,동백,전라남도 강진군 칠량면 동백로 206,,
전라남도,강진군,현천,전라남도 강진군 칠량면 현천길 60,,
전라남도,강진군,벽송,전라남도 강진군 칠량면 벽송길 2,,
전라남도,강진군,구로,전라남도 강진군 칠량면 송로리 248,,
전라남도,강진군,송산,전라남도 강진군 칠량면 송산1길 8,,
전라남도,강진군,송촌,전라남도 강진군 칠량면 송정리 238,,
전라남도,강진군,신흥,전라남도 강진군 신전면 신흥길 54,,
전라남도,강진군,삼강,전라남도 강진군 칠량면 삼흥안길 96-6,,
전라남도,강진군,목암,전라남도 강진군 칠량면 목암길 85-5,,
전라남도,강진군,율변,전라남도 강진군 칠량면 단월리 366,,
전라남도,강진군,월송,전라남도 강진군 칠량면 칠량월송길 45-2,,
전라남도,강진군,명주,전라남도 강진군 칠량면 명주리 360-2,,
전라남도,강진군,사구,전라남도 강진군 칠량면 명주1길 165,,
전라남도,강진군,중흥,전라남도 강진군 칠량면 중흥태평길 10,,
전라남도,강진군,학동,전라남도 강진군 칠량면 칠량학동길 53,,
전라남도,강진군,수동,전라남도 강진군 대구면 사당리 514,,
전라남도,강진군,백사,전라남도 강진군 대구면 사당리 514,,
전라남도,강진군,미산,전라남도 강진군 대구면 미산길 36,,
전라남도,강진군,당전,전라남도 강진군 대구면 사당리 462,,
전라남도,강진군,남호,전라남도 강진군 대구면 구수리 1187,,
전라남도,강진군,구곡,전라남도 강진군 대구면 구수리 812,,
전라남도,강진군,상저,전라남도 강진군 대구면 상저길 25,,
전라남도,강진군,중저,전라남도 강진군 대구면 중저길 75,,
전라남도,강진군,하저,전라남도 강진군 대구면 저두리 396,,
전라남도,강진군,용문,전라남도 강진군 대구면 용문길 34,,
전라남도,강진군,항동,전라남도 강진군 대구면 정수사길 317,,
전라남도,강진군,계치,전라남도 강진군 대구면 계율길 39,,
전라남도,강진군,청용,전라남도 강진군 도암면 청룡길 50,,
전라남도,강진군,난산,전라남도 강진군 대구면 계율길 200,,
전라남도,강진군,산동,전라남도 강진군 마량면 마량영동로 344-1,,
전라남도,강진군,영춘,전라남도 강진군 마량면 영춘길 3-1,,
전라남도,강진군,상분,전라남도 강진군 마량면 상분길 15,,
전라남도,강진군,하분,전라남도 강진군 마량면 하분2길 7,,
전라남도,강진군,원포,전라남도 강진군 마량면 원포길 19,,
전라남도,강진군,연동,전라남도 강진군 마량면 청자로 2469,,
전라남도,강진군,숙마,전라남도 강진군 마량면 숙마길 8,,
전라남도,강진군,신마,전라남도 강진군 마량면 삼마로 115,,
전라남도,강진군,1구,전라남도 강진군 마량면 마량2길 19-1,,
전라남도,강진군,2구,전라남도 강진군 마량면 마량5길 26?,,
전라남도,강진군,서중,전라남도 강진군 마량면 서중길 13,,
전라남도,강진군,수인,전라남도 강진군 마량면 수인안길 9-1,,
전라남도,강진군,덕촌,전라남도 강진군 도암면 덕촌길 41,,
전라남도,강진군,청용,전라남도 강진군 대구면 계율길 117-12,,
전라남도,강진군,만세,전라남도 강진군 도암면 만세길 150,,
전라남도,강진군,귀라,전라남도 강진군 도암면 귀라1길 29,,
전라남도,강진군,계산,전라남도 강진군 도암면 계산길 107,,
